customer_id,signup_date,city,acquisition_channel,state,zone,tier,first_purchase_date
C111814,2024-12-31,Pune,Organic Search,Maharashtra,West,1,2023-07-21
C111815,2023-12-28,Coimbatore,Influencer,Tamil Nadu,South,2,2023-09-13
C111816,2024-11-04,Jodhpur,Paid Social,Rajasthan,North,3,
C111817,2024-03-21,Jodhpur,Organic Search,Rajasthan,North,3,2023-05-07
C111818,2023-09-03,Raipur,Influencer,Chhattisgarh,Central,3,2023-07-15
C111819,2024-12-27,Nagpur,Organic Search,Maharashtra,West,2,2023-09-16
C111820,2024-03-12,Delhi,Paid Social,Delhi,North,1,2023-11-06
C111821,2024-09-22,Madurai,Influencer,Tamil Nadu,South,3,2023-12-18
C111822,2025-03-08,Lucknow,Paid Social,Uttar Pradesh,North,2,2023-06-13
C111823,2024-11-09,Chandigarh,Organic Search,Punjab,North,2,
C111824,2024-03-03,Vadodara,Influencer,Gujarat,West,3,2023-07-26
C111825,2024-09-08,Surat,Offline-to-Online,Gujarat,West,2,
C111826,2024-11-23,Nashik,Referral,Maharashtra,West,3,2024-03-31
C111827,2023-11-29,Raipur,Organic Search,Chhattisgarh,Central,3,2023-04-22
C111828,2025-03-10,Jaipur,Paid Social,Rajasthan,North,2,
C111829,2023-12-09,Chennai,Organic Search,Tamil Nadu,South,1,2023-11-29
C111830,2023-05-24,Vadodara,Organic Search,Gujarat,West,3,2023-05-24
C111831,2024-07-20,Noida,Paid Social,Uttar Pradesh,North,1,2024-03-12
C111832,2024-06-12,Nashik,Influencer,Maharashtra,West,3,2023-04-09
C111833,2023-10-04,Coimbatore,Paid Social,Tamil Nadu,South,2,2024-12-04
C111834,2024-06-18,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-08-02
C111835,2024-01-16,Delhi,Organic Search,Delhi,North,1,2023-04-21
C111836,2024-12-28,Guwahati,Offline-to-Online,Assam,East,3,2023-05-08
C111837,2024-06-24,Ranchi,Influencer,Jharkhand,East,3,2023-05-20
C111838,2024-07-15,Kochi,Paid Social,Kerala,South,2,2023-06-12
C111839,2023-09-23,Bengaluru,Referral,Karnataka,South,1,2024-12-06
C111840,2025-03-06,Kolkata,Organic Search,West Bengal,East,1,2023-06-12
C111841,2024-01-01,Chennai,Influencer,Tamil Nadu,South,1,2023-10-16
C111842,2024-08-20,Pune,Influencer,Maharashtra,West,1,2023-11-10
C111843,2024-12-08,Kolkata,Organic Search,West Bengal,East,1,2024-09-24
C111844,2024-07-12,Nashik,Organic Search,Maharashtra,West,3,2023-06-08
C111845,2024-02-23,Pune,Paid Social,Maharashtra,West,1,2023-08-29
C111846,2024-09-25,Bhubaneswar,Organic Search,Odisha,East,2,2024-01-09
C111847,2024-11-06,Bhubaneswar,Referral,Odisha,East,2,2023-04-29
C111848,2023-09-17,Patna,Organic Search,Bihar,East,2,2023-06-01
C111849,2024-01-02,Patna,Organic Search,Bihar,East,2,2024-02-25
C111850,2023-10-31,Ahmedabad,Referral,Gujarat,West,1,2023-07-02
C111851,2023-05-04,Jaipur,Organic Search,Rajasthan,North,2,
C111852,2024-09-12,Patna,Organic Search,Bihar,East,2,2023-05-12
C111853,2025-03-31,Agra,Referral,Uttar Pradesh,North,3,2024-03-12
C111854,2024-01-17,Ranchi,Influencer,Jharkhand,East,3,2024-05-15
C111855,2025-03-01,Noida,Referral,Uttar Pradesh,North,1,2023-07-14
C111856,2024-04-12,Lucknow,Referral,Uttar Pradesh,North,2,
C111857,2025-02-17,Lucknow,Organic Search,Uttar Pradesh,North,2,2023-07-12
C111858,2023-08-01,Lucknow,Organic Search,Uttar Pradesh,North,2,2023-06-19
C111859,2024-02-21,Nashik,Influencer,Maharashtra,West,3,2023-08-29
C111860,2025-01-14,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-04-24
C111861,2025-02-15,Noida,Paid Social,Uttar Pradesh,North,1,
C111862,2024-12-22,Nashik,Paid Social,Maharashtra,West,3,2023-05-01
C111863,2024-10-17,Delhi,Offline-to-Online,Delhi,North,1,2023-05-13
C111864,2024-02-16,Jodhpur,Paid Social,Rajasthan,North,3,2023-11-09
C111865,2025-03-24,Jaipur,Organic Search,Rajasthan,North,2,2023-08-29
C111866,2024-08-14,Ahmedabad,Paid Social,Gujarat,West,1,2023-10-20
C111867,2024-12-31,Ahmedabad,Influencer,Gujarat,West,1,
C111868,2024-04-21,Kochi,Influencer,Kerala,South,2,2024-04-08
C111869,2025-03-01,Jaipur,Paid Social,Rajasthan,North,2,2024-03-18
C111870,2024-09-13,Dehradun,Paid Social,Uttarakhand,North,3,2024-03-20
C111871,2024-11-03,Dehradun,Referral,Uttarakhand,North,3,2023-04-01
C111872,2023-09-21,Kochi,Offline-to-Online,Kerala,South,2,2024-04-15
C111873,2024-05-02,Ahmedabad,Influencer,Gujarat,West,1,
C111874,2023-08-04,Chandigarh,Organic Search,Punjab,North,2,2023-11-17
C111875,2024-03-20,Noida,Referral,Uttar Pradesh,North,1,
C111876,2024-08-11,Vadodara,Influencer,Gujarat,West,3,2024-01-03
C111877,2024-01-31,Chennai,Organic Search,Tamil Nadu,South,1,2023-07-06
C111878,2023-04-10,Surat,Offline-to-Online,Gujarat,West,2,2024-07-08
C111879,2024-05-14,Jaipur,Offline-to-Online,Rajasthan,North,2,
C111880,2024-11-29,Patna,Referral,Bihar,East,2,2024-08-18
C111881,2024-04-08,Patna,Paid Social,Bihar,East,2,2024-01-12
C111882,2024-12-09,Nashik,Paid Social,Maharashtra,West,3,2023-11-24
C111883,2024-04-14,Chandigarh,Organic Search,Punjab,North,2,2023-10-02
C111884,2024-07-31,Jaipur,Offline-to-Online,Rajasthan,North,2,2024-05-06
C111885,2024-02-10,Madurai,Paid Social,Tamil Nadu,South,3,2023-10-28
C111886,2023-07-23,Vadodara,Paid Social,Gujarat,West,3,2023-07-15
C111887,2024-12-11,Ranchi,Referral,Jharkhand,East,3,2023-09-11
C111888,2024-07-08,Jaipur,Influencer,Rajasthan,North,2,2023-05-21
C111889,2024-12-18,Ahmedabad,Paid Social,Gujarat,West,1,2023-10-03
C111890,2024-12-13,Dehradun,Paid Social,Uttarakhand,North,3,
C111891,2024-12-09,Ranchi,Organic Search,Jharkhand,East,3,2023-05-03
C111892,2024-04-09,Indore,Organic Search,Madhya Pradesh,Central,2,2023-04-20
C111893,2024-02-03,Dehradun,Influencer,Uttarakhand,North,3,2024-03-04
C111894,2023-12-08,Guwahati,Offline-to-Online,Assam,East,3,2024-02-20
C111895,2024-06-08,Mumbai,Organic Search,Maharashtra,West,1,2024-06-06
C111896,2024-09-01,Delhi,Paid Social,Delhi,North,1,2023-04-07
C111897,2025-01-22,Delhi,Influencer,Delhi,North,1,
C111898,2025-03-30,Patna,Referral,Bihar,East,2,2024-08-01
C111899,2024-11-13,Bhubaneswar,Referral,Odisha,East,2,2024-02-04
C111900,2024-08-11,Chandigarh,Paid Social,Punjab,North,2,2023-08-07
C111901,2024-01-30,Indore,Organic Search,Madhya Pradesh,Central,2,2023-06-27
C111902,2024-08-20,Raipur,Organic Search,Chhattisgarh,Central,3,2023-05-03
C111903,2024-01-26,Guwahati,Organic Search,Assam,East,3,2023-08-12
C111904,2025-01-26,Surat,Paid Social,Gujarat,West,2,2023-04-17
C111905,2023-12-10,Nashik,Influencer,Maharashtra,West,3,2023-07-15
C111906,2024-04-29,Kochi,Paid Social,Kerala,South,2,2023-08-17
C111907,2023-12-07,Noida,Paid Social,Uttar Pradesh,North,1,2024-02-10
C111908,2023-12-01,Madurai,Organic Search,Tamil Nadu,South,3,2023-04-24
C111909,2024-12-02,Raipur,Organic Search,Chhattisgarh,Central,3,2023-08-20
C111910,2023-11-17,Patna,Offline-to-Online,Bihar,East,2,2023-12-26
C111911,2024-02-24,Bengaluru,Organic Search,Karnataka,South,1,2023-07-05
C111912,2023-06-01,Jaipur,Influencer,Rajasthan,North,2,2023-05-28
C111913,2025-02-16,Patna,Influencer,Bihar,East,2,2023-09-13
C111914,2025-02-10,Agra,Referral,Uttar Pradesh,North,3,
C111915,2024-04-05,Nagpur,Referral,Maharashtra,West,2,2023-04-21
C111916,2025-02-20,Surat,Organic Search,Gujarat,West,2,2024-12-31
C111917,2023-12-11,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-05-28
C111918,2023-12-31,Jodhpur,Influencer,Rajasthan,North,3,2024-09-18
C111919,2024-08-04,Kochi,Offline-to-Online,Kerala,South,2,2024-03-01
C111920,2023-11-30,Chennai,Paid Social,Tamil Nadu,South,1,2024-09-20
C111921,2025-02-14,Pune,Organic Search,Maharashtra,West,1,2025-01-12
C111922,2025-03-17,Vadodara,Organic Search,Gujarat,West,3,2024-03-22
C111923,2023-08-31,Chennai,Organic Search,Tamil Nadu,South,1,2024-09-23
C111924,2024-05-25,Delhi,Referral,Delhi,North,1,2023-06-23
C111925,2024-05-09,Vadodara,Referral,Gujarat,West,3,2024-04-09
C111926,2025-03-26,Mumbai,Offline-to-Online,Maharashtra,West,1,2024-03-25
C111927,2025-03-25,Noida,Influencer,Uttar Pradesh,North,1,2023-04-12
C111928,2023-06-24,Indore,Paid Social,Madhya Pradesh,Central,2,2023-04-18
C111929,2025-03-10,Gurgaon,Influencer,Haryana,North,1,2023-04-04
C111930,2024-09-27,Bhubaneswar,Organic Search,Odisha,East,2,2024-02-27
C111931,2024-06-10,Gurgaon,Offline-to-Online,Haryana,North,1,2025-01-31
C111932,2024-05-18,Lucknow,Influencer,Uttar Pradesh,North,2,2024-01-14
C111933,2025-01-19,Kolkata,Paid Social,West Bengal,East,1,2024-02-12
C111934,2023-09-07,Bengaluru,Organic Search,Karnataka,South,1,2024-07-23
C111935,2024-04-21,Patna,Organic Search,Bihar,East,2,2023-05-15
C111936,2023-08-07,Vadodara,Referral,Gujarat,West,3,2024-06-10
C111937,2024-04-20,Surat,Organic Search,Gujarat,West,2,2023-07-09
C111938,2024-12-21,Nagpur,Organic Search,Maharashtra,West,2,2024-11-25
C111939,2025-01-07,Guwahati,Influencer,Assam,East,3,2023-07-25
C111940,2023-09-20,Bhubaneswar,Influencer,Odisha,East,2,2024-12-22
C111941,2023-12-28,Chandigarh,Organic Search,Punjab,North,2,2023-07-27
C111942,2024-10-28,Coimbatore,Influencer,Tamil Nadu,South,2,2023-10-30
C111943,2023-10-20,Guwahati,Influencer,Assam,East,3,2023-12-01
C111944,2023-06-08,Madurai,Organic Search,Tamil Nadu,South,3,2023-04-26
C111945,2025-01-25,Vadodara,Influencer,Gujarat,West,3,2023-05-22
C111946,2023-05-05,Indore,Referral,Madhya Pradesh,Central,2,2023-10-02
C111947,2025-02-06,Hyderabad,Paid Social,Telangana,South,1,
C111948,2024-08-30,Surat,Influencer,Gujarat,West,2,2023-04-25
C111949,2024-04-19,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-11-15
C111950,2024-02-08,Kolkata,Offline-to-Online,West Bengal,East,1,2023-10-20
C111951,2024-04-17,Nashik,Paid Social,Maharashtra,West,3,2023-12-23
C111952,2025-02-09,Jodhpur,Offline-to-Online,Rajasthan,North,3,2023-06-19
C111953,2024-08-18,Chennai,Organic Search,Tamil Nadu,South,1,2023-07-07
C111954,2023-09-24,Hyderabad,Offline-to-Online,Telangana,South,1,2023-08-16
C111955,2024-08-07,Guwahati,Paid Social,Assam,East,3,2023-09-11
C111956,2024-02-17,Jodhpur,Organic Search,Rajasthan,North,3,
C111957,2025-02-11,Lucknow,Organic Search,Uttar Pradesh,North,2,2024-11-07
C111958,2023-10-08,Ranchi,Organic Search,Jharkhand,East,3,2024-09-26
C111959,2024-06-26,Gurgaon,Paid Social,Haryana,North,1,2024-02-04
C111960,2023-05-05,Vadodara,Paid Social,Gujarat,West,3,2023-09-12
C111961,2024-01-09,Mumbai,Paid Social,Maharashtra,West,1,2024-03-27
C111962,2024-11-01,Kochi,Influencer,Kerala,South,2,2023-11-11
C111963,2024-09-08,Delhi,Offline-to-Online,Delhi,North,1,2023-06-11
C111964,2025-02-20,Vadodara,Offline-to-Online,Gujarat,West,3,2024-05-11
C111965,2023-10-04,Guwahati,Influencer,Assam,East,3,2023-04-04
C111966,2024-06-06,Bhubaneswar,Offline-to-Online,Odisha,East,2,2023-10-18
C111967,2023-08-10,Kochi,Influencer,Kerala,South,2,
C111968,2024-10-25,Agra,Organic Search,Uttar Pradesh,North,3,2024-01-15
C111969,2023-08-12,Delhi,Offline-to-Online,Delhi,North,1,2024-11-23
C111970,2025-02-22,Delhi,Offline-to-Online,Delhi,North,1,2023-09-15
C111971,2024-06-21,Madurai,Influencer,Tamil Nadu,South,3,2024-06-10
C111972,2024-07-24,Ranchi,Paid Social,Jharkhand,East,3,2024-01-22
C111973,2024-03-31,Jaipur,Paid Social,Rajasthan,North,2,
C111974,2024-04-21,Ahmedabad,Influencer,Gujarat,West,1,2024-04-21
C111975,2025-01-28,Jaipur,Organic Search,Rajasthan,North,2,
C111976,2024-11-29,Madurai,Influencer,Tamil Nadu,South,3,2023-06-09
C111977,2024-04-14,Nagpur,Referral,Maharashtra,West,2,2023-08-27
C111978,2024-12-30,Surat,Organic Search,Gujarat,West,2,2023-06-20
C111979,2024-04-07,Pune,Influencer,Maharashtra,West,1,2023-07-09
C111980,2023-07-16,Raipur,Organic Search,Chhattisgarh,Central,3,2023-05-10
C111981,2023-12-11,Mumbai,Organic Search,Maharashtra,West,1,2023-04-17
C111982,2024-05-09,Dehradun,Paid Social,Uttarakhand,North,3,2024-12-13
C111983,2024-05-22,Indore,Offline-to-Online,Madhya Pradesh,Central,2,2023-09-08
C111984,2023-10-23,Jodhpur,Referral,Rajasthan,North,3,2023-10-04
C111985,2024-10-29,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-06-13
C111986,2023-12-19,Patna,Organic Search,Bihar,East,2,2023-04-02
C111987,2024-09-29,Vijayawada,Influencer,Andhra Pradesh,South,3,2024-03-24
C111988,2024-07-16,Mumbai,Organic Search,Maharashtra,West,1,2023-07-23
C111989,2024-09-27,Vadodara,Paid Social,Gujarat,West,3,2023-07-13
C111990,2025-02-07,Hyderabad,Organic Search,Telangana,South,1,
C111991,2024-11-03,Madurai,Influencer,Tamil Nadu,South,3,2023-05-17
C111992,2024-09-08,Coimbatore,Organic Search,Tamil Nadu,South,2,2023-08-10
C111993,2024-10-18,Chandigarh,Influencer,Punjab,North,2,2024-02-23
C111994,2024-07-10,Coimbatore,Paid Social,Tamil Nadu,South,2,2024-01-16
C111995,2025-03-28,Vijayawada,Influencer,Andhra Pradesh,South,3,2023-12-18
C111996,2024-12-30,Delhi,Paid Social,Delhi,North,1,2023-11-14
C111997,2023-10-06,Raipur,Organic Search,Chhattisgarh,Central,3,2023-06-04
C111998,2023-10-03,Chandigarh,Influencer,Punjab,North,2,2025-01-15
C111999,2024-05-17,Indore,Offline-to-Online,Madhya Pradesh,Central,2,2023-04-28
C112000,2025-02-22,Surat,Paid Social,Gujarat,West,2,2024-05-20
C112001,2023-09-22,Noida,Organic Search,Uttar Pradesh,North,1,2023-10-12
C112002,2023-12-19,Delhi,Organic Search,Delhi,North,1,2025-01-01
C112003,2025-03-31,Surat,Paid Social,Gujarat,West,2,2024-03-22
C112004,2024-11-23,Kolkata,Paid Social,West Bengal,East,1,2024-01-08
C112005,2024-07-27,Indore,Influencer,Madhya Pradesh,Central,2,2023-04-01
C112006,2023-10-14,Vijayawada,Organic Search,Andhra Pradesh,South,3,2023-11-26
C112007,2023-05-16,Madurai,Paid Social,Tamil Nadu,South,3,
C112008,2024-03-02,Jaipur,Influencer,Rajasthan,North,2,
C112009,2023-11-06,Delhi,Organic Search,Delhi,North,1,2023-05-07
C112010,2025-02-02,Nagpur,Paid Social,Maharashtra,West,2,2023-11-22
C112011,2024-07-10,Vadodara,Offline-to-Online,Gujarat,West,3,2023-07-09
C112012,2024-07-03,Bhubaneswar,Organic Search,Odisha,East,2,2023-04-07
C112013,2024-09-07,Raipur,Offline-to-Online,Chhattisgarh,Central,3,2023-08-02
C112014,2024-06-25,Bengaluru,Paid Social,Karnataka,South,1,2023-07-27
C112015,2023-12-18,Dehradun,Organic Search,Uttarakhand,North,3,2024-09-19
C112016,2024-11-15,Chennai,Paid Social,Tamil Nadu,South,1,2023-09-14
C112017,2024-11-17,Madurai,Organic Search,Tamil Nadu,South,3,2023-11-01
C112018,2025-02-15,Bengaluru,Referral,Karnataka,South,1,2023-04-01
C112019,2024-06-22,Vijayawada,Influencer,Andhra Pradesh,South,3,2023-07-10
C112020,2023-09-09,Delhi,Influencer,Delhi,North,1,2024-07-07
C112021,2025-03-14,Vadodara,Paid Social,Gujarat,West,3,2024-08-17
C112022,2023-04-23,Lucknow,Paid Social,Uttar Pradesh,North,2,2023-07-08
C112023,2023-10-05,Kochi,Organic Search,Kerala,South,2,2024-04-27
C112024,2024-10-31,Chandigarh,Referral,Punjab,North,2,2023-06-28
C112025,2025-01-23,Nagpur,Organic Search,Maharashtra,West,2,2023-08-21
C112026,2025-03-04,Chandigarh,Influencer,Punjab,North,2,2023-08-14
C112027,2024-08-28,Chandigarh,Influencer,Punjab,North,2,
C112028,2024-01-20,Kochi,Organic Search,Kerala,South,2,2023-05-01
C112029,2023-05-15,Guwahati,Organic Search,Assam,East,3,2023-05-18
C112030,2024-11-16,Kolkata,Influencer,West Bengal,East,1,2023-04-12
C112031,2024-09-24,Raipur,Referral,Chhattisgarh,Central,3,2023-06-30
C112032,2023-08-25,Chennai,Influencer,Tamil Nadu,South,1,2023-08-30
C112033,2024-11-22,Coimbatore,Paid Social,Tamil Nadu,South,2,2023-05-08
C112034,2025-03-07,Jodhpur,Influencer,Rajasthan,North,3,2023-10-21
C112035,2023-11-03,Delhi,Organic Search,Delhi,North,1,2023-12-20
C112036,2024-09-01,Guwahati,Influencer,Assam,East,3,2023-06-15
C112037,2024-05-05,Mumbai,Offline-to-Online,Maharashtra,West,1,
C112038,2024-09-08,Bengaluru,Organic Search,Karnataka,South,1,2023-09-20
C112039,2023-08-26,Chennai,Influencer,Tamil Nadu,South,1,2023-11-02
C112040,2025-02-09,Dehradun,Organic Search,Uttarakhand,North,3,2025-03-09
C112041,2024-02-03,Mumbai,Paid Social,Maharashtra,West,1,2024-02-08
C112042,2024-09-24,Delhi,Influencer,Delhi,North,1,2023-06-13
C112043,2023-12-15,Chandigarh,Influencer,Punjab,North,2,2024-10-20
C112044,2023-10-27,Kolkata,Paid Social,West Bengal,East,1,2023-05-22
C112045,2025-03-11,Surat,Influencer,Gujarat,West,2,2023-08-01
C112046,2024-01-05,Jodhpur,Paid Social,Rajasthan,North,3,2024-08-18
C112047,2025-03-09,Agra,Influencer,Uttar Pradesh,North,3,2023-07-25
C112048,2025-01-21,Gurgaon,Paid Social,Haryana,North,1,
C112049,2024-08-04,Ranchi,Paid Social,Jharkhand,East,3,2023-06-24
C112050,2024-08-07,Surat,Paid Social,Gujarat,West,2,2023-05-20
C112051,2023-05-14,Guwahati,Organic Search,Assam,East,3,2023-09-18
C112052,2024-12-05,Nagpur,Paid Social,Maharashtra,West,2,2023-08-13
C112053,2024-10-18,Chandigarh,Influencer,Punjab,North,2,2023-04-02
C112054,2024-08-22,Nashik,Paid Social,Maharashtra,West,3,2023-04-05
C112055,2024-12-28,Bengaluru,Organic Search,Karnataka,South,1,2023-04-18
C112056,2024-06-10,Bhopal,Offline-to-Online,Madhya Pradesh,Central,2,2023-09-26
C112057,2024-04-10,Chandigarh,Paid Social,Punjab,North,2,2024-06-20
C112058,2024-11-19,Delhi,Organic Search,Delhi,North,1,
C112059,2024-06-26,Vadodara,Offline-to-Online,Gujarat,West,3,2024-01-28
C112060,2024-09-03,Kochi,Influencer,Kerala,South,2,2023-12-25
C112061,2023-10-01,Vijayawada,Influencer,Andhra Pradesh,South,3,2023-11-18
C112062,2023-11-16,Nashik,Influencer,Maharashtra,West,3,2023-07-13
C112063,2023-10-30,Gurgaon,Offline-to-Online,Haryana,North,1,2023-11-20
C112064,2024-12-22,Kolkata,Organic Search,West Bengal,East,1,2023-07-16
C112065,2025-03-28,Jaipur,Offline-to-Online,Rajasthan,North,2,2024-04-17
C112066,2025-03-19,Jaipur,Paid Social,Rajasthan,North,2,2023-08-27
C112067,2024-08-01,Jodhpur,Paid Social,Rajasthan,North,3,2023-06-08
C112068,2024-12-13,Vijayawada,Paid Social,Andhra Pradesh,South,3,2023-05-28
C112069,2023-08-29,Delhi,Referral,Delhi,North,1,2023-12-31
C112070,2024-03-01,Delhi,Referral,Delhi,North,1,2023-10-24
C112071,2025-03-02,Ranchi,Offline-to-Online,Jharkhand,East,3,2023-04-01
C112072,2024-02-05,Hyderabad,Offline-to-Online,Telangana,South,1,2023-11-06
C112073,2023-10-07,Gurgaon,Paid Social,Haryana,North,1,2024-12-07
C112074,2024-05-16,Chandigarh,Paid Social,Punjab,North,2,2024-09-23
C112075,2024-12-04,Agra,Organic Search,Uttar Pradesh,North,3,2023-10-14
C112076,2025-03-25,Jaipur,Influencer,Rajasthan,North,2,2023-11-01
C112077,2023-05-17,Lucknow,Paid Social,Uttar Pradesh,North,2,2023-09-19
C112078,2024-09-21,Agra,Paid Social,Uttar Pradesh,North,3,2024-06-05
C112079,2025-01-11,Jaipur,Paid Social,Rajasthan,North,2,
C112080,2024-12-29,Lucknow,Referral,Uttar Pradesh,North,2,2023-04-15
C112081,2025-02-20,Lucknow,Organic Search,Uttar Pradesh,North,2,2023-07-30
C112082,2024-09-27,Chennai,Organic Search,Tamil Nadu,South,1,2023-05-08
C112083,2025-01-15,Kolkata,Paid Social,West Bengal,East,1,2023-04-07
C112084,2024-04-24,Nashik,Influencer,Maharashtra,West,3,2024-05-18
C112085,2024-08-25,Ahmedabad,Organic Search,Gujarat,West,1,2023-05-17
C112086,2024-07-30,Kolkata,Paid Social,West Bengal,East,1,2023-07-27
C112087,2024-05-22,Surat,Influencer,Gujarat,West,2,2024-08-17
C112088,2024-05-26,Pune,Paid Social,Maharashtra,West,1,2023-08-09
C112089,2024-10-31,Patna,Influencer,Bihar,East,2,2024-04-02
C112090,2023-09-30,Mumbai,Referral,Maharashtra,West,1,2023-04-13
C112091,2025-01-07,Nashik,Organic Search,Maharashtra,West,3,
C112092,2024-11-02,Ranchi,Referral,Jharkhand,East,3,2023-12-19
C112093,2023-11-17,Lucknow,Organic Search,Uttar Pradesh,North,2,
C112094,2024-03-16,Indore,Paid Social,Madhya Pradesh,Central,2,2023-12-24
C112095,2025-01-11,Ranchi,Influencer,Jharkhand,East,3,2023-07-29
C112096,2024-05-09,Vijayawada,Paid Social,Andhra Pradesh,South,3,2023-04-08
C112097,2025-01-15,Ranchi,Organic Search,Jharkhand,East,3,2023-12-16
C112098,2024-04-21,Vadodara,Organic Search,Gujarat,West,3,
C112099,2025-03-28,Vijayawada,Organic Search,Andhra Pradesh,South,3,2023-07-27
C112100,2024-04-16,Jodhpur,Paid Social,Rajasthan,North,3,2023-06-26
C112101,2025-03-24,Bengaluru,Organic Search,Karnataka,South,1,2024-01-14
C112102,2024-04-11,Noida,Paid Social,Uttar Pradesh,North,1,2024-02-14
C112103,2024-05-07,Chennai,Organic Search,Tamil Nadu,South,1,
C112104,2023-10-22,Chandigarh,Paid Social,Punjab,North,2,2024-06-27
C112105,2024-12-13,Coimbatore,Organic Search,Tamil Nadu,South,2,2024-04-15
C112106,2023-07-14,Kolkata,Organic Search,West Bengal,East,1,2023-06-26
C112107,2024-12-11,Guwahati,Organic Search,Assam,East,3,2023-05-07
C112108,2024-06-28,Nagpur,Offline-to-Online,Maharashtra,West,2,2023-08-25
C112109,2025-01-22,Lucknow,Organic Search,Uttar Pradesh,North,2,2024-05-01
C112110,2024-09-12,Mumbai,Organic Search,Maharashtra,West,1,2024-02-14
C112111,2025-03-06,Delhi,Paid Social,Delhi,North,1,2023-04-08
C112112,2024-07-09,Patna,Influencer,Bihar,East,2,2023-06-26
C112113,2023-12-09,Kolkata,Organic Search,West Bengal,East,1,2023-07-07
C112114,2025-02-22,Bhubaneswar,Referral,Odisha,East,2,2023-07-11
C112115,2025-02-07,Vijayawada,Referral,Andhra Pradesh,South,3,2024-01-31
C112116,2025-01-11,Agra,Offline-to-Online,Uttar Pradesh,North,3,2023-07-18
C112117,2024-08-30,Patna,Organic Search,Bihar,East,2,2024-11-17
C112118,2024-01-09,Gurgaon,Influencer,Haryana,North,1,2023-09-10
C112119,2023-04-26,Surat,Paid Social,Gujarat,West,2,2023-05-26
C112120,2024-12-27,Jodhpur,Referral,Rajasthan,North,3,2023-10-22
C112121,2024-10-04,Gurgaon,Paid Social,Haryana,North,1,2025-03-14
C112122,2024-05-21,Nagpur,Organic Search,Maharashtra,West,2,2023-08-12
C112123,2024-07-08,Mumbai,Paid Social,Maharashtra,West,1,2023-06-14
C112124,2024-12-15,Bhubaneswar,Organic Search,Odisha,East,2,2025-03-23
C112125,2023-12-13,Nashik,Influencer,Maharashtra,West,3,2024-08-16
C112126,2023-05-01,Patna,Paid Social,Bihar,East,2,2023-09-26
C112127,2023-08-01,Pune,Offline-to-Online,Maharashtra,West,1,2023-06-24
C112128,2025-03-26,Jodhpur,Paid Social,Rajasthan,North,3,2023-06-01
C112129,2023-11-23,Kolkata,Paid Social,West Bengal,East,1,2024-09-23
C112130,2025-03-21,Nashik,Influencer,Maharashtra,West,3,2024-05-26
C112131,2023-05-11,Dehradun,Influencer,Uttarakhand,North,3,2023-06-12
C112132,2024-10-12,Noida,Organic Search,Uttar Pradesh,North,1,2024-02-03
C112133,2024-07-16,Jodhpur,Organic Search,Rajasthan,North,3,2024-11-19
C112134,2024-06-26,Coimbatore,Paid Social,Tamil Nadu,South,2,2024-06-14
C112135,2023-04-01,Indore,Paid Social,Madhya Pradesh,Central,2,2023-04-06
C112136,2024-08-11,Dehradun,Influencer,Uttarakhand,North,3,
C112137,2024-09-09,Nagpur,Paid Social,Maharashtra,West,2,2023-08-19
C112138,2025-01-08,Madurai,Paid Social,Tamil Nadu,South,3,2023-12-24
C112139,2025-01-06,Agra,Paid Social,Uttar Pradesh,North,3,2024-01-29
C112140,2024-12-27,Vijayawada,Referral,Andhra Pradesh,South,3,2025-02-06
C112141,2023-06-20,Nagpur,Paid Social,Maharashtra,West,2,2024-02-10
C112142,2025-01-30,Guwahati,Offline-to-Online,Assam,East,3,2023-11-08
C112143,2024-07-14,Coimbatore,Influencer,Tamil Nadu,South,2,2024-07-06
C112144,2025-01-26,Mumbai,Organic Search,Maharashtra,West,1,2023-05-12
C112145,2025-02-15,Vadodara,Offline-to-Online,Gujarat,West,3,2024-06-13
C112146,2023-07-17,Kolkata,Organic Search,West Bengal,East,1,2024-03-25
C112147,2024-04-30,Lucknow,Organic Search,Uttar Pradesh,North,2,2023-05-18
C112148,2024-07-03,Kolkata,Influencer,West Bengal,East,1,2023-08-17
C112149,2024-09-01,Gurgaon,Organic Search,Haryana,North,1,2023-05-22
C112150,2025-03-01,Chandigarh,Organic Search,Punjab,North,2,2023-09-26
C112151,2023-05-21,Vijayawada,Organic Search,Andhra Pradesh,South,3,2023-05-05
C112152,2024-09-01,Guwahati,Influencer,Assam,East,3,2023-05-13
C112153,2024-06-24,Ahmedabad,Organic Search,Gujarat,West,1,2023-08-22
C112154,2023-09-13,Hyderabad,Paid Social,Telangana,South,1,2024-01-13
C112155,2024-10-19,Jodhpur,Offline-to-Online,Rajasthan,North,3,2023-04-28
C112156,2024-11-12,Delhi,Referral,Delhi,North,1,2025-03-27
C112157,2023-08-23,Bhopal,Organic Search,Madhya Pradesh,Central,2,2023-09-04
C112158,2023-08-12,Ahmedabad,Paid Social,Gujarat,West,1,2023-12-17
C112159,2024-06-21,Hyderabad,Referral,Telangana,South,1,2023-04-23
C112160,2025-03-11,Nagpur,Organic Search,Maharashtra,West,2,
